4.1.1	蓮と睡蓮と魚の群れるその池に至り、ラーマはラクシュマナとともに、心乱れて嘆き悲しんだ。
4.1.2	その池を見るや、歓喜のためにその感官は震え、愛欲の支配に陥った彼はラクシュマナにこう語った。
4.1.3	「ラクシュマナよ、パンパー湖畔の美しい森を見よ。山のごとき木々が峰をいただくかのようにそびえ立つ。
4.1.4	悲嘆に焼かれるわたしを、苦悩がさいなむ。バラタの苦しみゆえに、そしてヴァイデーヒーが奪われたがゆえに。
4.1.5	この青と黄の草地は一段と輝き、樹々のさまざまな花で敷物を重ねたかのようである。
4.1.6	ラクシュマナよ、この心地よい風、愛欲みなぎるこの季節、芳しく薫るこの月は、花と果実をつけた木々に満ちている。
4.1.7	花盛りの森が花の雨を降らせるさまを見よ、雨雲が水を注ぐように。
4.1.8	美しい岩棚の上では、さまざまな森の樹々が風に揺られて、花を地上に散らしている。
4.1.9	風は心地よく肌に触れ、栴檀のごとく冷たく吹く。蜜の香る森で蜂たちが調べを奏でながら。
4.1.10	美しい山腹では、花咲く壮麗な大樹が頂を寄せ合い、山々を輝かせている。
4.1.11	四方に咲き誇るカルニカーラの木を見よ。黄金の衣をまとった人のように、金色に覆われている。
4.1.12	ラクシュマナよ、この春はさまざまな鳥の声に満ちているが、シーターを失ったわたしの悲しみをかき立てるばかりだ。
4.1.13	わたしを悲嘆に打ちのめしているのに、愛の神がさらに苛む。歓喜する郭公は声高く鳴いて、わたしを誘うかのようだ。
4.1.14	ラクシュマナよ、この美しい森の渓流のほとりで、嬉々として鳴くダーテューハカ鳥が、愛に憑かれたわたしを一層嘆かせるだろう。
4.1.15	雌と連れ立つ雄鳥たちは己が巣を喜び、蜂たちに導かれて、甘い声で歌っている。
4.1.16	あの鹿の子のような眼をした人を想えば、ラクシュマナよ、憂いと悲しみに圧倒されるわたしを、チャイトラ月の森の風が一層苦しめる。
4.1.17	山腹では、雌孔雀たちに囲まれた孔雀が——愛に苦しむわたしの愛欲をさらに募らせる。
4.1.18	ラクシュマナよ、見よ、山腹で踊る孔雀に雌孔雀が寄り添い踊っている、恋する妻のように。
4.1.19	この森の孔雀の愛する伴侶は、羅刹に奪われなかったのだ。だがわたしにとって、この花の季節に彼女なく過ごすことは、耐え難い。
4.1.20	ラクシュマナよ、見よ、花々はわたしには実を結ばぬ。花の重みに満ちた森々が冬の去った後に咲き誇るというのに。
4.1.21	群れをなす鳥たちが喜び勇んで美しい声を上げ、互いに呼び合っている。わたしの中の愛の狂気をかき立てながら。
4.1.22	きっとシーターも他者の支配のもとで、わたしと同じように嘆いているのだろう。色黒く、蓮の花弁のような眼をした、柔らかな声のわが愛しき人。
4.1.23	この花を運ぶ風は、心地よく触れ、冷気を含む。だがあの愛しき人を想うわたしには、火のごとくである。
4.1.24	あそこの、あの木にとまる鳥——カラスが喜んで鳴いている。彼女なきわたしを嘲るかのように。
4.1.25	あの鳥こそヴァイデーヒーの使者に違いない。大きな眼をした彼女のもとへ、わたしを導いてくれるだろう。
4.1.26	ラクシュマナよ、森に響く鳥たちの声を聴け。花咲く木々の梢で鳴く鳥の、愛を募らせるその調べを。
4.1.27	ラクシュマナよ、パンパーの美しい蓮の列を見よ。水の上に若い太陽のように輝いている。
4.1.28	この澄んだ水をたたえ、紅蓮と青蓮の広がるパンパー湖は、白鳥やカーランダヴァ鳥に満ち、芳しい蓮に覆われている。
4.1.29	常にチャクラヴァーカ鳥が寄り添い、色とりどりの岸辺と森に囲まれ、水を求める象や鹿の群れが集って、美しく映えている。
4.1.30	蓮の花弁を見ると、ラクシュマナよ、わが眼にはシーターの眼に似ているように映る。
4.1.31	蓮の花粉にまみれ、木々の間から吹き出す風は——シーターの吐息のように——心を奪う香りを運ぶ。
4.1.32	ラクシュマナよ、パンパーの南の山腹に、花咲くカルニカーラの枝がこの上なく美しく立っているのを見よ。
4.1.33	この山の王は鉱物の色彩でいっそう飾られ、風に砕かれた色鮮やかな粉を撒き散らしている。
4.1.34	ラクシュマナよ、山腹では四方に花咲くキンシュカが、葉を落としながら炎のように輝いている。
4.1.35	パンパーの岸辺に生えるこれらの密生した木々は、蜜の香りに満ちている。マーラティーやマッリカーの茂み、花咲くキョウチクトウ。
4.1.36	ケータキー、ニルグンディー、ヴァーサンティー、そしてよく花咲く木々、芳香に満ちたマーダヴィー、そこかしこにクンダの茂み。
4.1.37	チリビルヴァ、マドゥーカ、ヴァンジュラ、バクラ、チャンパカ、ティラカ、そして花咲くナーガの木。
4.1.38	ニーパ、ヴァラナ、花盛りのナツメヤシ、アンコーラ、クランタ、チュールナカ、パーリバドラカ。
4.1.39	マンゴー、パータラ、花咲くコーヴィダーラ、ムチュクンダやアルジュナが山腹に見える。
4.1.40	ケータカ、ウッダーラカ、シリーシャ、シンシャパー、ダヴァ、シャルマリー、キンシュカ、赤いクラバカ、ティニシャ、ナクタマーラ、チャンダナ、シャンダナ。
4.1.41	さまざまな木のさまざまな花が山腹に散り、ラクシュマナよ、岩棚を黄と赤に染めている。
4.1.42	ラクシュマナよ、見よ、冬の終わりに木々が花を咲かせるさまを。花の月にあっては、互いに競い合うかのように花開く。
4.1.43	ラクシュマナよ、冷たい水をたたえ蓮に覆われたこの池を見よ。チャクラヴァーカ鳥が遊び、カーランダヴァ鳥が憩い、プラヴァ鳥やクラウンチャ鳥に満ち、猪や鹿が水辺に集う。
4.1.44	鳥たちの囀りによって、パンパーはいっそう美しく映えている。
4.1.45	さまざまな鳥が喜び歌い、わが愛欲の炎をかき立てるかのようだ。色黒く月のような顔の、蓮の眼をしたあの愛しき人を想い起こせば。
4.1.46	美しい丘で、雌鹿とともにいる雄鹿たちを見よ。あの鹿の子のような眼をしたヴァイデーヒーに離別させられた、わたしの姿と重なる。
4.1.47	かくして嘆き悲しみつつ、悲哀に心を打ち砕かれた彼は、穏やかなパンパーの美しい流れを見つめた。
4.1.48	大いなるラーマはラクシュマナとともに、森と滝と洞窟のすべてを見渡しながら、心乱れ、悲嘆に打ちひしがれて歩み出した。
4.1.49	二人は猿王スグリーヴァの住む彼のリシュヤムーカ山へともに向かったが、偉大な力を持つラーマとラクシュマナを見た猿たちは恐れおののいた。
4.2.1	偉大なるラーマとラクシュマナの二兄弟を目にして、スグリーヴァは恐怖に駆られた。
4.2.2	動揺した心であらゆる方角を見回し、この猿の雄牛はどこにも留まることができなかった。
4.2.3	あの二人の大力の者を見ても、心は安まらず、極めて怯えた猿の王の精神は崩れかけた。
4.2.4	正義の心を持つスグリーヴァは、事の軽重を考慮し、すべての従者とともに極度に動揺した。
4.2.5	そこで猿の首長スグリーヴァは、ラーマとラクシュマナを見つめながら、極めて狼狽して従臣たちに語った。
4.2.6	「この二人はヴァーリンの差し向けた者に違いない。苦行者の衣を纏い、偽装してこの険しい森にやって来たのだ。」
4.2.7	そこでスグリーヴァの従者たちは、あの偉大な弓の使い手二人を見て、その山の崖から別の高い峰へと逃れた。
4.2.8	猿の群れの長たちは、猿の群れの雄牛たるスグリーヴァのもとへ急ぎ集まり、この猿の中の最良の者を取り囲んで控えた。
4.2.9	一列になって山から山へ跳び渡り、その勢いで山々の頂を揺るがした。
4.2.10	跳躍する大力の猿たちは、その地の花咲く木々を折り、険しい場所にある木を砕いた。
4.2.11	猿の勇者たちはその大いなる山の四方に飛び散り、鹿や猫や虎を怯えさせながら進んだ。
4.2.12	スグリーヴァの従者たちは山の王に身を寄せ、猿の長のもとに集まり、皆合掌して立った。
4.2.13	そこで恐怖に震え、ヴァーリンの害を恐れるスグリーヴァに対し、言葉の達人ハヌマーンが語った。
4.2.14	「猿の雄牛よ、お前が動揺して逃げ出した原因たる、あの恐ろしいヴァーリンの姿はここには見えぬ。
4.2.15	友よ、お前が悪業の兄から恐れるヴァーリンは、この場にはいない。わたしにはお前の恐れの根拠が見当たらぬ。
4.2.16	ああ、跳ぶ者よ、お前の猿としての本性は明らかだ。軽い心ゆえに己を理性に留めておけぬとは。
4.2.17	知恵と識見を備え、兆候によってすべてを判断せよ。知恵なき王がすべての生類を統べることはできぬ。」
4.2.18	ハヌマーンの的確な言葉をすべて聞いて、スグリーヴァは一層優れた言葉でハヌマーンにこう答えた。
4.2.19	「長い腕と大きな眼をもち、弓と剣を携えた、天の子のごときこの二人を見て、誰が恐れずにいられようか。
